mun;scenario;year;kmuoto;kvoima_bensiini;kvoima_etanoli;kvoima_diesel;kvoima_kaasu;kvoima_phev_b;kvoima_phev_d;kvoima_ev;kvoima_vety;kvoima_muut
211;wemp;2023;bussi;0.000;0.000;0.819;0.008;0.000;0.000;0.172;0.000;0.000
211;wemp;2023;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2023;hlauto;0.545;0.003;0.346;0.006;0.051;0.003;0.045;0.000;0.000
211;wemp;2023;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2023;pauto;0.015;0.000;0.967;0.004;0.001;0.000;0.012;0.000;0.000
211;wemp;2023;kauto;0.000;0.000;0.989;0.010;0.000;0.000;0.001;0.000;0.000
211;wemp;2024;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2024;bussi;0.000;0.000;0.784;0.009;0.000;0.000;0.207;0.000;0.000
211;wemp;2024;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2024;hlauto;0.526;0.003;0.330;0.006;0.062;0.003;0.069;0.000;0.000
211;wemp;2024;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2024;pauto;0.014;0.000;0.956;0.004;0.001;0.000;0.024;0.000;0.000
211;wemp;2024;kauto;0.000;0.000;0.986;0.012;0.000;0.000;0.002;0.000;0.000
211;wemp;2025;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2025;bussi;0.000;0.000;0.690;0.009;0.000;0.000;0.301;0.000;0.000
211;wemp;2025;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2025;hlauto;0.505;0.004;0.313;0.006;0.072;0.004;0.097;0.000;0.000
211;wemp;2025;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2025;pauto;0.014;0.000;0.942;0.004;0.001;0.000;0.037;0.000;0.000
211;wemp;2025;kauto;0.000;0.000;0.980;0.015;0.000;0.000;0.005;0.000;0.000
211;wemp;2026;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2026;bussi;0.000;0.000;0.642;0.008;0.000;0.000;0.349;0.000;0.000
211;wemp;2026;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2026;hlauto;0.483;0.004;0.295;0.006;0.080;0.004;0.129;0.000;0.000
211;wemp;2026;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2026;pauto;0.014;0.000;0.926;0.004;0.002;0.000;0.054;0.000;0.000
211;wemp;2026;kauto;0.000;0.000;0.971;0.019;0.000;0.000;0.010;0.000;0.000
211;wemp;2027;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2027;bussi;0.000;0.000;0.593;0.008;0.000;0.000;0.399;0.000;0.000
211;wemp;2027;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2027;hlauto;0.458;0.004;0.276;0.006;0.089;0.004;0.164;0.000;0.000
211;wemp;2027;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2027;pauto;0.013;0.000;0.905;0.004;0.002;0.000;0.075;0.000;0.000
211;wemp;2027;kauto;0.000;0.000;0.961;0.023;0.000;0.001;0.016;0.000;0.000
211;wemp;2028;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2028;bussi;0.000;0.000;0.543;0.007;0.000;0.000;0.450;0.000;0.000
211;wemp;2028;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2028;hlauto;0.431;0.004;0.256;0.006;0.096;0.004;0.204;0.000;0.000
211;wemp;2028;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2028;pauto;0.013;0.000;0.878;0.004;0.002;0.000;0.102;0.000;0.000
211;wemp;2028;kauto;0.000;0.000;0.949;0.028;0.000;0.001;0.022;0.000;0.000
211;wemp;2029;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2029;bussi;0.000;0.000;0.495;0.006;0.000;0.000;0.499;0.000;0.000
211;wemp;2029;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2029;hlauto;0.401;0.004;0.235;0.005;0.101;0.003;0.249;0.000;0.000
211;wemp;2029;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2029;pauto;0.013;0.000;0.845;0.003;0.002;0.000;0.137;0.000;0.000
211;wemp;2029;kauto;0.000;0.000;0.936;0.032;0.000;0.002;0.030;0.000;0.000
211;wemp;2030;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2030;bussi;0.000;0.000;0.447;0.006;0.000;0.000;0.547;0.000;0.000
211;wemp;2030;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2030;hlauto;0.368;0.004;0.212;0.005;0.106;0.003;0.301;0.000;0.000
211;wemp;2030;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2030;pauto;0.012;0.000;0.804;0.003;0.002;0.000;0.178;0.000;0.000
211;wemp;2030;kauto;0.000;0.000;0.921;0.037;0.000;0.003;0.039;0.000;0.000
211;wemp;2031;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2031;bussi;0.000;0.000;0.403;0.005;0.000;0.000;0.592;0.000;0.000
211;wemp;2031;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2031;hlauto;0.334;0.004;0.191;0.005;0.109;0.003;0.354;0.000;0.000
211;wemp;2031;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2031;pauto;0.012;0.000;0.757;0.003;0.002;0.000;0.226;0.000;0.000
211;wemp;2031;kauto;0.000;0.000;0.905;0.041;0.000;0.004;0.049;0.000;0.000
211;wemp;2032;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2032;bussi;0.000;0.000;0.363;0.005;0.000;0.000;0.632;0.000;0.000
211;wemp;2032;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2032;hlauto;0.302;0.003;0.171;0.005;0.110;0.003;0.406;0.000;0.000
211;wemp;2032;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2032;pauto;0.011;0.000;0.705;0.002;0.002;0.000;0.279;0.001;0.000
211;wemp;2032;kauto;0.000;0.000;0.888;0.045;0.000;0.006;0.061;0.000;0.000
211;wemp;2033;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2033;bussi;0.000;0.000;0.327;0.004;0.000;0.000;0.669;0.000;0.000
211;wemp;2033;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2033;hlauto;0.272;0.003;0.153;0.004;0.109;0.003;0.457;0.000;0.000
211;wemp;2033;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2033;pauto;0.010;0.000;0.648;0.002;0.001;0.000;0.336;0.001;0.000
211;wemp;2033;kauto;0.000;0.000;0.869;0.050;0.000;0.008;0.073;0.000;0.000
211;wemp;2034;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2034;bussi;0.000;0.000;0.294;0.004;0.000;0.000;0.702;0.000;0.000
211;wemp;2034;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2034;hlauto;0.244;0.003;0.135;0.004;0.106;0.002;0.506;0.000;0.000
211;wemp;2034;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2034;pauto;0.009;0.000;0.589;0.002;0.001;0.000;0.395;0.003;0.000
211;wemp;2034;kauto;0.000;0.000;0.849;0.054;0.000;0.010;0.087;0.000;0.000
211;wemp;2035;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2035;bussi;0.000;0.000;0.265;0.003;0.000;0.000;0.732;0.000;0.000
211;wemp;2035;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2035;hlauto;0.217;0.002;0.119;0.004;0.102;0.002;0.553;0.000;0.000
211;wemp;2035;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2035;pauto;0.009;0.000;0.529;0.001;0.001;0.000;0.453;0.006;0.000
211;wemp;2035;kauto;0.000;0.000;0.827;0.058;0.000;0.013;0.101;0.000;0.000
211;wemp;2036;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2036;bussi;0.000;0.000;0.238;0.003;0.000;0.000;0.759;0.000;0.000
211;wemp;2036;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2036;hlauto;0.193;0.002;0.105;0.003;0.098;0.002;0.596;0.000;0.000
211;wemp;2036;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2036;pauto;0.008;0.000;0.472;0.001;0.001;0.000;0.508;0.010;0.000
211;wemp;2036;kauto;0.000;0.000;0.805;0.063;0.000;0.016;0.116;0.000;0.000
211;wemp;2037;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2037;bussi;0.000;0.000;0.215;0.002;0.000;0.000;0.782;0.001;0.000
211;wemp;2037;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2037;hlauto;0.171;0.002;0.091;0.003;0.094;0.002;0.637;0.000;0.000
211;wemp;2037;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2037;pauto;0.007;0.000;0.418;0.001;0.001;0.000;0.558;0.015;0.000
211;wemp;2037;kauto;0.000;0.000;0.782;0.067;0.000;0.020;0.131;0.000;0.000
211;wemp;2038;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2038;bussi;0.000;0.000;0.194;0.002;0.000;0.000;0.802;0.003;0.000
211;wemp;2038;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2038;hlauto;0.150;0.001;0.079;0.003;0.089;0.002;0.675;0.001;0.000
211;wemp;2038;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2038;pauto;0.006;0.000;0.368;0.001;0.001;0.000;0.603;0.021;0.000
211;wemp;2038;kauto;0.000;0.000;0.758;0.071;0.000;0.024;0.146;0.000;0.000
211;wemp;2039;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2039;bussi;0.000;0.000;0.174;0.002;0.000;0.000;0.819;0.005;0.000
211;wemp;2039;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2039;hlauto;0.132;0.001;0.068;0.002;0.085;0.001;0.709;0.001;0.000
211;wemp;2039;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2039;pauto;0.005;0.000;0.322;0.001;0.001;0.000;0.643;0.028;0.000
211;wemp;2039;kauto;0.000;0.000;0.734;0.076;0.000;0.029;0.162;0.000;0.000
211;wemp;2040;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2040;bussi;0.000;0.000;0.157;0.001;0.000;0.000;0.833;0.009;0.000
211;wemp;2040;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2040;hlauto;0.116;0.001;0.059;0.002;0.080;0.001;0.740;0.001;0.000
211;wemp;2040;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2040;pauto;0.005;0.000;0.280;0.001;0.001;0.000;0.679;0.034;0.000
211;wemp;2040;kauto;0.000;0.000;0.709;0.080;0.000;0.034;0.178;0.000;0.000
211;wemp;2041;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2041;bussi;0.000;0.000;0.142;0.001;0.000;0.000;0.844;0.013;0.000
211;wemp;2041;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2041;hlauto;0.101;0.001;0.051;0.002;0.074;0.001;0.768;0.002;0.000
211;wemp;2041;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2041;pauto;0.004;0.000;0.243;0.000;0.001;0.000;0.711;0.041;0.000
211;wemp;2041;kauto;0.000;0.000;0.684;0.084;0.000;0.039;0.193;0.000;0.000
211;wemp;2042;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2042;bussi;0.000;0.000;0.129;0.001;0.000;0.000;0.852;0.018;0.000
211;wemp;2042;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2042;hlauto;0.088;0.001;0.044;0.002;0.069;0.001;0.794;0.002;0.000
211;wemp;2042;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2042;pauto;0.004;0.000;0.209;0.000;0.001;0.000;0.738;0.048;0.000
211;wemp;2042;kauto;0.000;0.000;0.658;0.087;0.000;0.046;0.209;0.000;0.000
211;wemp;2043;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2043;bussi;0.000;0.000;0.118;0.001;0.000;0.000;0.857;0.024;0.000
211;wemp;2043;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2043;hlauto;0.077;0.001;0.038;0.001;0.063;0.001;0.816;0.003;0.000
211;wemp;2043;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2043;pauto;0.003;0.000;0.179;0.000;0.000;0.000;0.761;0.056;0.000
211;wemp;2043;kauto;0.000;0.000;0.633;0.091;0.000;0.052;0.223;0.000;0.000
211;wemp;2044;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2044;bussi;0.000;0.000;0.109;0.000;0.000;0.000;0.859;0.032;0.000
211;wemp;2044;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2044;hlauto;0.067;0.000;0.033;0.001;0.058;0.001;0.835;0.004;0.000
211;wemp;2044;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2044;pauto;0.003;0.000;0.152;0.000;0.000;0.000;0.781;0.064;0.000
211;wemp;2044;kauto;0.000;0.000;0.607;0.095;0.000;0.060;0.238;0.000;0.000
211;wemp;2045;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2045;bussi;0.000;0.000;0.101;0.000;0.000;0.000;0.859;0.040;0.000
211;wemp;2045;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2045;hlauto;0.059;0.000;0.028;0.001;0.053;0.001;0.852;0.006;0.000
211;wemp;2045;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2045;pauto;0.002;0.000;0.128;0.000;0.000;0.000;0.798;0.071;0.000
211;wemp;2045;kauto;0.000;0.000;0.582;0.099;0.000;0.068;0.252;0.000;0.000
211;wemp;2046;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2046;bussi;0.000;0.000;0.094;0.000;0.000;0.000;0.856;0.049;0.000
211;wemp;2046;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2046;hlauto;0.051;0.000;0.024;0.001;0.048;0.001;0.867;0.007;0.000
211;wemp;2046;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2046;pauto;0.002;0.000;0.108;0.000;0.000;0.000;0.812;0.078;0.000
211;wemp;2046;kauto;0.000;0.000;0.556;0.102;0.000;0.076;0.265;0.000;0.000
211;wemp;2047;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2047;bussi;0.000;0.000;0.088;0.000;0.000;0.000;0.852;0.059;0.000
211;wemp;2047;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2047;hlauto;0.044;0.000;0.021;0.001;0.044;0.000;0.881;0.009;0.000
211;wemp;2047;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2047;pauto;0.002;0.000;0.090;0.000;0.000;0.000;0.822;0.086;0.000
211;wemp;2047;kauto;0.000;0.000;0.532;0.106;0.000;0.084;0.278;0.000;0.000
211;wemp;2048;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2048;bussi;0.000;0.000;0.083;0.000;0.000;0.000;0.848;0.070;0.000
211;wemp;2048;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2048;hlauto;0.038;0.000;0.018;0.001;0.039;0.000;0.892;0.011;0.000
211;wemp;2048;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2048;pauto;0.001;0.000;0.074;0.000;0.000;0.000;0.831;0.094;0.000
211;wemp;2048;kauto;0.000;0.000;0.508;0.110;0.000;0.091;0.291;0.000;0.000
211;wemp;2049;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2049;bussi;0.000;0.000;0.078;0.000;0.000;0.000;0.842;0.080;0.000
211;wemp;2049;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2049;hlauto;0.033;0.000;0.015;0.001;0.035;0.000;0.902;0.013;0.000
211;wemp;2049;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2049;pauto;0.001;0.000;0.061;0.000;0.000;0.000;0.836;0.102;0.000
211;wemp;2049;kauto;0.000;0.000;0.485;0.113;0.000;0.098;0.304;0.000;0.000
211;wemp;2050;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemp;2050;bussi;0.000;0.000;0.073;0.000;0.000;0.000;0.835;0.092;0.000
211;wemp;2050;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemp;2050;hlauto;0.028;0.000;0.013;0.001;0.031;0.000;0.911;0.016;0.000
211;wemp;2050;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemp;2050;pauto;0.001;0.000;0.049;0.000;0.000;0.000;0.840;0.109;0.000
211;wemp;2050;kauto;0.000;0.000;0.462;0.116;0.000;0.104;0.317;0.000;0.000
211;wemh;2018;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemh;2018;bussi;0.000;0.000;0.993;0.004;0.000;0.000;0.002;0.000;0.000
211;wemh;2018;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemh;2018;hlauto;0.599;0.001;0.372;0.006;0.016;0.003;0.003;0.000;0.000
211;wemh;2018;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemh;2018;pauto;0.011;0.000;0.987;0.001;0.000;0.000;0.000;0.000;0.000
211;wemh;2018;kauto;0.000;0.000;0.998;0.000;0.000;0.000;0.001;0.000;0.001
211;wemh;2019;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemh;2019;bussi;0.000;0.000;0.992;0.004;0.000;0.000;0.005;0.000;0.000
211;wemh;2019;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemh;2019;hlauto;0.594;0.001;0.368;0.007;0.021;0.004;0.004;0.000;0.000
211;wemh;2019;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemh;2019;pauto;0.011;0.000;0.986;0.002;0.000;0.000;0.000;0.000;0.000
211;wemh;2019;kauto;0.000;0.000;0.996;0.000;0.000;0.000;0.002;0.000;0.002
211;wemh;2020;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemh;2020;bussi;0.000;0.000;0.987;0.004;0.000;0.000;0.009;0.000;0.000
211;wemh;2020;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemh;2020;hlauto;0.591;0.001;0.368;0.007;0.023;0.004;0.005;0.000;0.000
211;wemh;2020;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemh;2020;pauto;0.011;0.000;0.985;0.002;0.000;0.000;0.000;0.000;0.000
211;wemh;2020;kauto;0.000;0.000;0.994;0.000;0.000;0.000;0.002;0.000;0.003
211;wemh;2021;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemh;2021;bussi;0.000;0.000;0.947;0.006;0.000;0.000;0.047;0.000;0.000
211;wemh;2021;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemh;2021;hlauto;0.588;0.001;0.368;0.008;0.025;0.004;0.006;0.000;0.000
211;wemh;2021;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemh;2021;pauto;0.013;0.000;0.979;0.003;0.000;0.000;0.003;0.000;0.000
211;wemh;2021;kauto;0.000;0.000;0.991;0.003;0.000;0.000;0.003;0.000;0.002
211;wemh;2022;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemh;2022;bussi;0.000;0.000;0.908;0.007;0.000;0.000;0.085;0.000;0.000
211;wemh;2022;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemh;2022;hlauto;0.563;0.003;0.362;0.006;0.040;0.003;0.024;0.000;0.000
211;wemh;2022;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemh;2022;pauto;0.015;0.000;0.974;0.004;0.001;0.000;0.006;0.000;0.000
211;wemh;2022;kauto;0.000;0.000;0.992;0.008;0.000;0.000;0.000;0.000;0.000
211;wemh;2023;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemh;2023;bussi;0.000;0.000;0.869;0.008;0.000;0.000;0.122;0.000;0.000
211;wemh;2023;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemh;2023;hlauto;0.545;0.003;0.346;0.006;0.051;0.003;0.045;0.000;0.000
211;wemh;2023;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemh;2023;pauto;0.015;0.000;0.967;0.004;0.001;0.000;0.012;0.000;0.000
211;wemh;2023;kauto;0.000;0.000;0.989;0.010;0.000;0.000;0.000;0.000;0.000
211;wemh;2024;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemh;2024;bussi;0.000;0.000;0.764;0.009;0.000;0.000;0.227;0.000;0.000
211;wemh;2024;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemh;2024;hlauto;0.525;0.003;0.330;0.006;0.062;0.003;0.069;0.000;0.000
211;wemh;2024;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemh;2024;pauto;0.014;0.000;0.956;0.004;0.001;0.000;0.024;0.000;0.000
211;wemh;2024;kauto;0.000;0.000;0.986;0.012;0.000;0.000;0.001;0.000;0.000
211;wemh;2025;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemh;2025;bussi;0.000;0.000;0.720;0.009;0.000;0.000;0.271;0.000;0.000
211;wemh;2025;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemh;2025;hlauto;0.504;0.004;0.313;0.006;0.072;0.004;0.098;0.000;0.000
211;wemh;2025;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemh;2025;pauto;0.014;0.000;0.922;0.004;0.001;0.000;0.057;0.000;0.000
211;wemh;2025;kauto;0.000;0.000;0.979;0.016;0.000;0.000;0.005;0.000;0.000
211;wemh;2026;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemh;2026;bussi;0.000;0.000;0.672;0.008;0.000;0.000;0.319;0.000;0.000
211;wemh;2026;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemh;2026;hlauto;0.481;0.004;0.296;0.006;0.080;0.004;0.130;0.000;0.000
211;wemh;2026;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemh;2026;pauto;0.014;0.000;0.906;0.004;0.002;0.000;0.074;0.000;0.000
211;wemh;2026;kauto;0.000;0.000;0.964;0.020;0.000;0.000;0.016;0.000;0.000
211;wemh;2027;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemh;2027;bussi;0.000;0.000;0.553;0.008;0.000;0.000;0.439;0.000;0.000
211;wemh;2027;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemh;2027;hlauto;0.456;0.004;0.277;0.006;0.089;0.004;0.165;0.000;0.000
211;wemh;2027;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemh;2027;pauto;0.013;0.000;0.885;0.004;0.002;0.000;0.095;0.000;0.000
211;wemh;2027;kauto;0.000;0.000;0.953;0.025;0.000;0.000;0.022;0.000;0.000
211;wemh;2028;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemh;2028;bussi;0.000;0.000;0.433;0.007;0.000;0.000;0.560;0.000;0.000
211;wemh;2028;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemh;2028;hlauto;0.428;0.004;0.257;0.006;0.096;0.004;0.206;0.000;0.000
211;wemh;2028;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemh;2028;pauto;0.013;0.000;0.858;0.004;0.002;0.000;0.122;0.000;0.000
211;wemh;2028;kauto;0.000;0.000;0.941;0.030;0.000;0.000;0.028;0.000;0.000
211;wemh;2029;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemh;2029;bussi;0.000;0.000;0.385;0.006;0.000;0.000;0.609;0.000;0.000
211;wemh;2029;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
211;wemh;2029;hlauto;0.398;0.004;0.236;0.005;0.101;0.003;0.252;0.000;0.000
211;wemh;2029;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
211;wemh;2029;pauto;0.013;0.000;0.825;0.003;0.002;0.000;0.157;0.000;0.000
211;wemh;2029;kauto;0.000;0.000;0.930;0.036;0.000;0.001;0.034;0.000;0.000
211;wemh;2030;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
211;wemh;2030;bussi;0.000;0.000;0.337;0.006;0.000;0.000;0.657;0.000;0.000
211;wemh;2030;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
